,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Class
293,0.247678019,0.462939355,0.303951921,2.287379348,3.711892187,0.244217811,0.195410672,4.424330723,0.229284283,1.31069022,0.315789474,0.360043708,0.306501548,0.298124203,0.854307048,0.826443271,1.691313058,1.248952832,0.405754872,0.720087416,0.255691131,0.371517028,0.194864323,1.206883992,2.646512475,1.173010381,0.252595156,0.29156802,0.702422145,0.180477144,0.311236569,2.008377345,0.644144964,0.449644873,0.421234748,0.795847751,0.559096704,0.340375159,0.56164633,0.327627026,0.286468767,0.354398106,0.354033874,0.17472415,1.081901945,0.140143328,1.512228415,0.286429303,0.294391992,0.986349676,0.118985326,0.140257081,0.187464452,0.125241724,0.159481288,0.169377773,0.16630645,0.106017518,0.206119895,0.091229667,0.519736094,0.265726311,1.413149812,2.459333409,0.164941417,1.401660789,0.861335457,0.190535775,0.1536799,0.129468275,0.125241724,0.118644068,0.494710499,0.15824028499999998,0.214082584,0.19399351250000002,1.140143328,c-SC-m
294,0.253497164,0.40831758,0.2463138,1.878071834,2.84952741,0.235727788,0.180718336,3.442155009,0.179773157,1.071266541,0.315689981,0.325141777,0.270321361,0.277504726,0.709073724,0.627410208,1.29584121,1.165028355,0.445746692,0.661058601,0.244234405,0.379017013,0.172589792,0.874291115,2.019470699,1.027410208,0.217769376,0.243856333,0.573534972,0.174291115,0.284120983,1.607750473,0.543667297,0.386956522,0.340453686,0.692627599,0.539697543,0.288468809,0.4536862,0.281285444,0.271455577,0.34120983,0.295463138,0.183760079,1.009902391,0.157023624,1.669826001,0.295515632,0.338661763,0.884424954,0.12095063,0.170038195,0.194652709,0.12618475,0.168340642,0.189842976,0.205686802,0.108643372,0.206818503,0.111189702,0.57476305,0.282501061,1.526665724,2.454661197,0.158721177,1.395812703,0.993351252,0.226764747,0.195925874,0.129468275,0.12618475,0.18432593,0.527373037,0.15824028499999998,0.251520724,0.19399351250000002,1.331730089,c-SC-m
295,0.253756977,0.46157149,0.291970803,2.126878489,3.044654358,0.252468871,0.196221554,3.901889223,0.202662087,1.259982825,0.324602834,0.376771146,0.304422499,0.298196651,0.774581365,0.718763418,1.454701589,1.318162301,0.482825247,0.742164019,0.274151997,0.391799055,0.190425075,0.990983255,2.233576642,1.141906398,0.248604551,0.331472735,0.658651782,0.194718763,0.321811936,1.804422499,0.614212108,0.423572349,0.382352941,0.770717046,0.607342207,0.3278231,0.542507514,0.322885359,0.273722628,0.361099184,0.331043366,0.189223058,0.975912002,0.159008633,1.631300473,0.292119187,0.337231969,0.881230855,0.122110833,0.164995823,0.193957115,0.123781676,0.167919799,0.181982735,0.201475912,0.117237538,0.2048176,0.109440267,0.568783069,0.269980507,1.555973266,2.400167084,0.176970203,1.418685603,0.979949875,0.229184071,0.190336953,0.129468275,0.123781676,0.194514063,0.495683654,0.15824028499999998,0.252993595,0.19399351250000002,1.275132275,c-SC-m
296,0.249051833,0.444795617,0.288242731,2.078381795,3.093552465,0.249262537,0.194479562,3.821112516,0.198482933,1.289717657,0.313316477,0.330594185,0.30109566,0.294563843,0.784028656,0.719553308,1.416350611,1.295828066,0.450695322,0.69553308,0.274968394,0.377159713,0.195322377,0.980404551,2.265908133,1.12642225,0.251790982,0.281710914,0.641382217,0.187737042,0.327222925,1.731352718,0.58259587,0.420564686,0.411504425,0.714496418,0.584492204,0.313948588,0.531394859,0.300463548,0.253687316,0.351453856,0.322166035,0.181918261,0.937112976,0.146828127,1.632035228,0.292004954,0.312095775,0.832255401,0.116829503,0.164579606,0.188523462,0.122884271,0.168295032,0.176276318,0.203385166,0.116967112,0.207788634,0.10279345,0.576991881,0.27384065,1.527177652,2.384064951,0.163891565,1.363698913,0.982661346,0.257740471,0.184119994,0.129468275,0.122884271,0.180404569,0.49112426,0.15824028499999998,0.250447227,0.19399351250000002,1.261455897,c-SC-m
297,0.25842412,0.437800861,0.279959463,1.966810236,2.828477325,0.281986319,0.204965797,3.43628072,0.209019508,1.196858373,0.313655941,0.365087408,0.282239676,0.328350646,0.735495313,0.672409425,1.331644287,1.161388396,0.489485685,0.712946542,0.291867241,0.443374715,0.200912085,0.921205979,1.926019762,0.993412719,0.25335698,0.286546744,0.617937674,0.200152014,0.322016722,1.605776539,0.630352166,0.425639726,0.420572587,0.739295668,0.61489739,0.325057005,0.543704079,0.306308589,0.282999747,0.356219914,0.332151001,0.168929712,0.898961661,0.154353035,1.606230032,0.297324281,0.317691693,0.864616613,0.113817891,0.162739617,0.173921725,0.124001597,0.179912141,0.163738019,0.19149361,0.108027157,0.19928115,0.094648562,0.733626198,0.301118211,1.744209265,2.373602236,0.178714058,1.451677316,0.969049521,0.224440895,0.152313255,0.129468275,0.124001597,0.197284345,0.546325879,0.15824028499999998,0.319888179,0.19399351250000002,1.400758786,c-SC-m
298,0.294966063,0.498585973,0.317024887,2.208710407,3.060237557,0.294400452,0.240950226,3.947115385,0.231052036,1.424208145,0.370475113,0.374151584,0.322680995,0.332013575,0.82861991,0.735576923,1.49688914,1.307975113,0.541006787,0.74688914,0.323529412,0.4375,0.2239819,1.008484163,2.14111991,1.158088235,0.280542986,0.367081448,0.694570136,0.222567873,0.356617647,1.78591629,0.700791855,0.493495475,0.501414027,0.864536199,0.697963801,0.349264706,0.590780543,0.340214932,0.310237557,0.379242081,0.372737557,0.167125984,0.889173228,0.156692913,1.624409449,0.283464567,0.311614173,0.840354331,0.110826772,-0.062007874,0.179330709,0.126181102,0.174015748,0.170472441,0.191732283,0.126377953,0.200787402,0.095866142,0.719488189,0.288976378,1.802559055,2.349212598,0.199409449,1.386811024,0.969291339,0.269094488,0.152313255,0.129468275,0.126181102,0.196259843,0.538976378,0.15824028499999998,0.31515748,0.19399351250000002,1.362204724,c-SC-m
299,0.289354924,0.439076188,0.338731086,2.05256172,2.884788957,0.290947704,0.215290682,3.626227767,0.216617998,1.330501726,0.343243961,0.346960446,0.320679586,0.366870188,0.789487656,0.676931245,1.355189806,1.212370587,0.468277144,0.71595434,0.350146005,0.398725776,0.213166976,0.950092912,2.056543669,1.071144147,0.309795593,0.310591983,0.655694186,0.215290682,0.318024954,1.643217414,0.69046987,0.448101938,0.466684364,0.784974781,0.677196708,0.319086806,0.544465092,0.33660738,0.294398726,0.340323865,0.328112556,0.167123824,0.866575235,0.153996865,1.663009404,0.292515674,0.298197492,0.839733542,0.109326019,0.163205329,0.197688088,0.130681818,0.16653605,0.169083072,0.188283699,0.106583072,0.198275862,0.092280564,0.711990596,0.289184953,1.818573668,2.378722571,0.192202194,1.338753918,0.942985893,0.235305643,0.152313255,0.129468275,0.130681818,0.190830721,0.529584639,0.15824028499999998,0.33718652,0.19399351250000002,1.340517241,c-SC-m
300,0.591618368,0.814979938,0.414979938,2.706107891,5.256263932,0.260989746,0.18724922,4.163798484,0.265893892,1.665804726,0.914578689,0.382612572,0.429068212,0.294605439,0.943825234,1.171466786,1.892643781,2.590905038,0.475078021,0.777084262,0.500222916,0.36148016,0.191618368,2.003566652,3.478555506,1.419170753,0.26232724,0.320285332,0.855461436,0.180918413,0.455639768,2.708247882,0.387873384,0.507177887,0.411591618,0.799108337,0.578956754,0.47677218,0.62238074,0.416228266,0.355060187,0.499687918,0.331341953,0.190661853,0.904981949,0.169434416,1.661612515,0.299687124,0.428592058,2.264259928,0.31566787,0.141371841,0.17179302,0.121155235,0.156341757,0.169241877,0.194368231,0.115090253,0.211744886,0.128134777,0.392057762,0.316197353,1.598026474,1.903537906,0.127990373,1.105222623,0.714705174,0.216269555,0.152313255,0.107677497,0.121155235,0.09631769,0.400048135,0.154416366,0.135306859,0.19399351250000002,1.399614922,c-CS-s
301,0.58980671,0.840444931,0.42432531,2.803701678,5.534372721,0.269420131,0.192833698,4.284555069,0.275984683,1.84928884,0.956236324,0.395058352,0.429613421,0.351932896,0.975291758,1.219274252,1.951951131,2.641958425,0.486779723,0.806345733,0.50948213,0.385940919,0.198668855,2.106582786,3.580324581,1.495076586,0.26622903,0.331965718,0.883479212,0.182804522,0.473103574,2.804248724,0.411834427,0.534372721,0.418946025,0.866794311,0.634208607,0.514770241,0.640134938,0.442469001,0.377279358,0.523705325,0.361779723,0.190930672,0.952909258,0.16971077,1.678407054,0.302553171,0.414417906,2.305363112,0.300421491,0.150961678,0.177074754,0.125333075,0.156097088,0.174991522,0.18458408,0.121602636,0.197858631,0.127125624,0.394554527,0.323191706,1.597112543,1.987209922,0.145874715,1.093115644,0.730294075,0.220628846,0.152313255,0.10876411,0.125333075,0.112300761,0.398866334,0.163800203,0.139479676,0.19399351250000002,1.41097815,c-CS-s
302,0.598901602,0.88604119,0.444759725,2.91826087,5.71771167,0.290434783,0.197162471,4.497665904,0.28228833,1.998901602,0.974645309,0.405583524,0.450800915,0.332723112,1.044118993,1.291258581,1.980778032,2.747459954,0.51597254,0.847688787,0.528237986,0.390938215,0.202105263,2.185263158,3.630938215,1.510480549,0.280366133,0.342791762,0.90416476,0.184988558,0.482562929,2.854828375,0.415011442,0.550389016,0.425354691,0.909748284,0.690709382,0.543707094,0.665812357,0.46590389,0.402105263,0.560091533,0.388649886,0.184096922,0.926147705,0.178248155,1.578563803,0.291045815,0.361648795,2.347212552,0.287703662,0.15387829,0.183911247,0.118600009,0.15503876,0.165715081,0.180476257,0.117950146,0.183400641,0.12816228,0.377941791,0.304089495,1.521700784,1.851042102,0.141809404,0.998700274,0.690386669,0.23060855,0.152313255,0.108712807,0.118600009,0.10936267,0.37873091,0.154110384,0.143155549,0.19399351250000002,1.332265701,c-CS-s
303,0.544843569,0.726998841,0.390845886,2.521089224,4.967323291,0.275550406,0.190961761,4.576825029,0.240208575,1.591425261,0.794090382,0.369524913,0.402085747,0.302780997,0.864774044,1.030475087,1.738702202,2.353765933,0.524449594,0.70764774,0.472190035,0.376245655,0.188876014,1.47612978,3.008574739,1.434298957,0.264426419,0.305446118,0.806373117,0.186558517,0.433371958,2.526535342,0.40023175,0.509501738,0.442757822,0.811819235,0.587949015,0.453881808,0.602433372,0.417149479,0.361529548,0.483893395,0.445886443,0.182766469,0.814199014,0.16190416,1.950056897,0.297698824,0.389429764,2.000885068,0.331837148,0.142938425,0.186117082,0.117713997,0.158111013,0.159122519,0.17695031,0.115374889,0.206094323,0.121633582,0.417941586,0.301997724,1.516816285,1.951827032,0.12251865,1.078644582,0.716019724,0.210709318,0.152313255,0.109495511,0.117713997,0.099506891,0.385510178,0.177961816,0.141926919,0.19399351250000002,1.394424074,c-CS-s
304,0.512785231,0.730650155,0.389175553,2.514046554,5.070519436,0.271872492,0.188625158,4.548216948,0.238390093,1.689829148,0.800825593,0.370599702,0.404540764,0.312349501,0.864350419,1.064786148,1.748538012,2.38871689,0.514734549,0.705309024,0.457975003,0.372893017,0.195734434,1.476206857,3.001719986,1.417612659,0.260291251,0.306157551,0.805641555,0.16752666,0.439743149,2.543400986,0.384015595,0.520353171,0.422313955,0.809998853,0.623437679,0.483201468,0.599816535,0.421167297,0.373695677,0.500630662,0.447196422,0.181668357,0.842101927,0.163666329,2.005070994,0.3019143,0.368027383,2.022946247,0.313197262,0.155806288,0.190542596,0.124239351,0.151052231,0.163159229,0.173744929,0.125633874,0.192761156,0.124936613,0.418990872,0.326064909,1.527256592,1.942254057,0.137043611,1.04773073,0.719574037,0.222806795,0.152313255,0.114984787,0.124239351,0.114604462,0.385775862,0.184140467,0.154982252,0.19399351250000002,1.366823022,c-CS-s
305,0.5421644,0.78048492,0.414547605,2.672383205,5.691898285,0.283500887,0.198698995,4.806978119,0.256061502,1.880189237,0.843287995,0.389000591,0.424364281,0.334476641,0.953873448,1.127971614,1.870963927,2.604021289,0.564754583,0.774807806,0.478888232,0.391247782,0.208988764,1.596806623,3.242578356,1.452276759,0.284092253,0.325487877,0.847191011,0.179302188,0.460910704,2.692726198,0.404730928,0.557776464,0.446717918,0.879479598,0.71011236,0.518391484,0.649319929,0.462093436,0.408752218,0.542400946,0.482791248,0.176395631,0.842536408,0.166686893,1.989199029,0.294053398,0.340109223,2.122876214,0.303944175,0.165412621,0.189259709,0.117050971,0.141504854,0.162196602,0.166868932,0.11875,0.181432039,0.122026699,0.416868932,0.313956311,1.436650485,1.886165049,0.134890777,1.075546117,0.70151699,0.235315534,0.152313255,0.115716019,0.117050971,0.111468447,0.367354369,0.174514563,0.153216019,0.19399351250000002,1.32032767,c-CS-s
306,0.414108951,0.606138518,0.349670577,2.107665113,4.225132573,0.281696931,0.196207617,4.127109111,0.224168408,1.527719749,0.637473887,0.356901816,0.379720392,0.306122449,0.744978306,0.877711715,1.5235417,2.548770689,0.541057368,0.653704001,0.443515989,0.372328459,0.195243452,1.170817933,2.477583159,1.272055279,0.259521131,0.288446087,0.739193315,0.175960148,0.395629118,2.196368311,0.363972361,0.488028282,0.42134019,0.768600354,0.606299213,0.379720392,0.51856018,0.39225454,0.388879961,0.450265145,0.598103808,0.1629552,0.751986726,0.164439787,2.169068204,0.292026897,0.347043926,1.736616889,0.338398393,0.147061392,0.183390097,0.1074142,0.149943236,0.143131604,0.166361017,0.114662475,0.189765086,0.112129945,0.410182517,0.274997817,1.437865689,1.889267313,0.116933019,1.014234565,0.710330975,0.221902017,0.152313255,0.098943324,0.1074142,0.099030652,0.381189416,0.190027072,0.147236049,0.19399351250000002,1.387826391,c-CS-s
307,0.444972938,0.627357717,0.361981302,2.217319993,4.41249795,0.296211251,0.199278334,4.27554535,0.220272265,1.684598983,0.70608496,0.375266525,0.394948335,0.321797605,0.777595539,0.925209119,1.609808102,2.82532393,0.567820239,0.67869444,0.444152862,0.397080531,0.204854847,1.24815483,2.441528621,1.303099885,0.269640807,0.308348368,0.749056913,0.174840085,0.427095293,2.248974906,0.38543546,0.515499426,0.443660817,0.794653108,0.659012629,0.414630146,0.601443333,0.414630146,0.401344924,0.482532393,0.659340659,0.162300538,0.739568223,0.159569929,2.127911938,0.291236454,0.332110248,1.680604147,0.305060159,0.161703217,0.181329465,0.115453537,0.145234235,0.142503627,0.167761754,0.127911938,0.195665159,0.108712347,0.383479819,0.296356344,1.396194215,1.860056319,0.138151719,1.035839235,0.712603464,0.214694087,0.152313255,0.108029695,0.115453537,0.104104446,0.374690673,0.18781466,0.151207441,0.19399351250000002,1.357283045,c-CS-s
308,0.462777684,0.683567916,0.385111073,2.369340343,4.97965067,0.301509242,0.204171613,4.481939969,0.238256741,1.894522639,0.715448533,0.410547736,0.426318467,0.335763948,0.846023402,0.995590978,1.679667628,3.061387146,0.606579617,0.722570799,0.451585552,0.413769713,0.223842632,1.34763439,2.701204002,1.353400034,0.287434289,0.328980838,0.795997965,0.185857216,0.449381041,2.350856368,0.405121248,0.558419535,0.468034594,0.877564863,0.762082415,0.469730371,0.649821943,0.460742751,0.445480753,0.551127692,0.717144311,0.156664719,0.784241716,0.16367582,2.151489859,0.291628412,0.294967031,1.877723062,0.285535431,0.179617728,0.19530924,0.105917703,0.13705033,0.149570153,0.161589183,0.123946248,0.176195643,0.113596528,0.396461063,0.295217428,1.345547116,1.862782739,0.133544779,1.023537267,0.691595025,0.219931558,0.152313255,0.11910525,0.105917703,0.114347717,0.366413488,0.185627243,0.156497788,0.19399351250000002,1.261413905,c-CS-s
309,0.451308901,0.647748691,0.37947644,2.057382199,3.834764398,0.29486911,0.207748691,3.866806283,0.222827225,1.624712042,0.729424084,0.353298429,0.381570681,0.320209424,0.735497382,0.873089005,1.462408377,2.261989529,0.523141361,0.657591623,0.466596859,0.392670157,0.216335079,1.094031414,2.351832461,1.308481675,0.269319372,0.300942408,0.724188482,0.192670157,0.415287958,1.999162304,0.369005236,0.518115183,0.476439791,0.815706806,0.69026178,0.388900524,0.658219895,0.429109948,0.390366492,0.492984293,0.451937173,0.153828005,0.712044355,0.167040226,2.462309779,0.278518344,0.355078448,1.682670756,0.331839094,0.16125988,0.190633479,0.115017105,0.148755456,0.152530376,0.170933113,0.12528017,0.188274154,0.105579804,0.431756518,0.294915654,1.44367111,1.91636192,0.131768314,1.213400967,0.767488498,0.228736581,0.152313255,0.119971688,0.115017105,0.103456411,0.411348354,0.201132476,0.153238174,0.19399351250000002,1.392473753,c-CS-s
310,0.46461474,0.637562814,0.367043551,2.100921273,4.029103853,0.292713568,0.210636516,3.907035176,0.225083752,1.730318258,0.72340871,0.369556114,0.39321608,0.329564489,0.746859296,0.895938023,1.531616415,2.472361809,0.540619765,0.667085427,0.475502513,0.413107203,0.215242881,1.122068677,2.376256281,1.289154104,0.27659129,0.302554439,0.734715243,0.188232831,0.427345059,2.074748744,0.40221943,0.537269682,0.486809045,0.831867672,0.751465662,0.429229481,0.61620603,0.443467337,0.409966499,0.510678392,0.494765494,0.156908123,0.73582504,0.166512381,2.451052997,0.279796343,0.328627632,1.679472344,0.316709095,0.177736635,0.184448044,0.110853969,0.158412405,0.151469567,0.172645221,0.137121037,0.176926637,0.099282573,0.429645915,0.320874798,1.44353159,1.958227262,0.145568156,1.173455219,0.754570701,0.23640361,0.152313255,0.120458227,0.110853969,0.109928257,0.410205971,0.208632261,0.181786623,0.19399351250000002,1.347836149,c-CS-s
311,0.466189172,0.66231304,0.372024436,2.195070571,4.381293448,0.300821572,0.213397936,3.976195492,0.225405519,1.867073941,0.727617443,0.375816305,0.41394565,0.32462608,0.805982726,0.931746366,1.575310723,2.610069518,0.558247314,0.696229197,0.517590057,0.420054771,0.231093322,1.184958921,2.428691805,1.306720034,0.286707394,0.315146408,0.745523489,0.191278702,0.449336423,2.100695176,0.391405098,0.560985886,0.499684011,0.866441963,0.839056246,0.462818622,0.649252159,0.464293238,0.443227301,0.571940173,0.531072256,0.15109767,0.771841398,0.170922939,2.444780466,0.284610215,0.281025986,1.773297491,0.292898746,0.186827957,0.19186828,0.108086918,0.147401434,0.154905914,0.165546595,0.132952509,0.162074373,0.098678315,0.435259857,0.322692652,1.413082437,1.874887993,0.150425627,1.157930108,0.734206989,0.231518817,0.152313255,0.135864695,0.108086918,0.102486559,0.396953405,0.198364695,0.177867384,0.19399351250000002,1.30577957,c-CS-s
312,0.398474487,0.550762756,0.338769069,1.971067859,3.329037349,0.315886376,0.224355602,3.678064177,0.238558653,1.613887428,0.629668595,0.362440821,0.368490268,0.324039979,0.701735928,0.792477643,1.374802735,2.404260915,0.531299316,0.655970542,0.450026302,0.420042083,0.207522357,1.004471331,2.150447133,1.246186218,0.2743293,0.30378748,0.704103104,0.207259337,0.395581273,1.860862704,0.35770647,0.483429774,0.455286691,0.789584429,0.700157812,0.376380852,0.620199895,0.402419779,0.359547607,0.429510784,0.510257759,0.159235669,0.658272848,0.159531921,2.619760036,0.280699156,0.341727152,1.498000296,0.264257147,0.156569397,0.161605688,0.104873352,0.153754999,0.143534291,0.173455784,0.109613391,0.173159532,0.104725226,0.402162643,0.302325581,1.39016442,1.887424085,0.146200563,1.14086802,0.768034365,0.231225004,0.152313255,0.140423641,0.104873352,0.109317138,0.44985928,0.211376092,0.176714561,0.19399351250000002,1.29728929,c-CS-s
313,0.408647509,0.567888215,0.357764303,2.023464276,3.560769839,0.316372265,0.2269971,3.702082784,0.230951753,1.755075138,0.65357237,0.372528342,0.386237806,0.356446085,0.728974427,0.860005273,1.452412339,2.562351701,0.562878988,0.66543633,0.468230952,0.437648299,0.221987872,1.047192196,2.223833377,1.258107039,0.307672027,0.29897179,0.713419457,0.210123912,0.368046401,1.904033746,0.360137095,0.516477722,0.441075666,0.82863169,0.782494068,0.407856578,0.608752966,0.432902716,0.400738202,0.492749802,0.563142631,0.150880256,0.698966972,0.1581551,2.684853776,0.282118434,0.333187836,1.494834861,0.270915175,0.174596246,0.171395315,0.104612251,0.1581551,0.137640041,0.172995781,0.122071875,0.171686309,0.105194238,0.393423541,0.335661283,1.39211407,1.879674087,0.127309763,1.143605412,0.750472865,0.218390805,0.152313255,0.154663175,0.104612251,0.131529172,0.422231922,0.220427761,0.213298414,0.19399351250000002,1.294922159,c-CS-s
314,0.431478619,0.560793405,0.346470891,2.031684699,3.595054096,0.32199897,0.227717671,3.687789799,0.212004122,1.736733642,0.639876352,0.377640392,0.386398764,0.331014941,0.732612056,0.845698094,1.430448223,2.543276662,0.586553323,0.673364245,0.471406491,0.436115404,0.248068006,1.048686244,2.182122617,1.229005667,0.285419887,0.304224626,0.712004122,0.204276146,0.414477074,1.875579598,0.376867594,0.524471922,0.492787223,0.921432251,0.881761978,0.442812983,0.636012365,0.44384338,0.433797012,0.549716641,0.600463679,0.154271143,0.746423006,0.1586627,2.668791614,0.276668083,0.292109364,1.641167304,0.255418615,0.203286585,0.164187562,0.100864145,0.1359966,0.140104831,0.161495963,0.137413231,0.150162913,0.101147471,0.41705624,0.30599235,1.343816405,1.865561694,0.159654342,1.185295368,0.75293951,0.224252727,0.152313255,0.152146196,0.100864145,0.114463805,0.413372999,0.214902961,0.205978184,0.19399351250000002,1.202861595,c-CS-s
315,0.44583838,0.719069043,0.419017131,2.859231701,5.321076311,0.229537982,0.171223395,3.518428794,0.224173732,1.502336044,0.504758609,0.321681952,0.397906212,0.290621215,0.986416335,0.737670877,1.881726942,2.107544558,0.485897214,0.844177193,0.340283786,0.356636096,0.169839073,2.102785949,3.974303513,1.514708427,0.258089635,0.331112649,0.875324451,0.16317702,0.416854127,2.650285517,0.338034262,0.481744246,0.360962104,0.764059526,0.563073196,0.45128915,0.653832843,0.42386226,0.326527081,0.468766223,0.307146565,0.212322054,1.169381564,0.185390898,1.657269545,0.324154026,0.527747958,2.264550758,0.351831972,0.151691949,0.209568261,0.125227538,0.176709452,0.174422404,0.231458576,0.124387398,0.223990665,0.12462077,0.513978996,0.32042007,1.884107351,2.192298716,0.134609102,1.109451575,0.886861144,0.205227538,0.136662777,0.10697783,0.125227538,0.114912485,0.578483081,0.195845974,0.149404901,0.182497083,1.7368028,c-CS-s
316,0.427416551,0.723226704,0.432892907,2.939673157,5.384909597,0.234440195,0.169853964,3.541550765,0.238960362,1.575278164,0.521905424,0.328146732,0.412030598,0.294680111,1.015733658,0.760518081,1.909596662,2.350747566,0.494871349,0.820671071,0.352746871,0.371001391,0.173852573,2.125782337,4.187326147,1.479659249,0.262778164,0.341359527,0.905945758,0.159162031,0.424895688,2.757736439,0.352573018,0.507214882,0.363178025,0.779641864,0.590577191,0.480441586,0.640472879,0.440716273,0.341707232,0.462273992,0.323365786,0.223932207,1.238835046,0.196951249,1.679637656,0.347635514,0.512686894,2.365947499,0.353431062,0.160473384,0.2237861,0.132908002,0.190279063,0.182778941,0.269517362,0.136511956,0.232308966,0.133200214,0.543953636,0.352262212,1.964544879,2.369843666,0.159012322,1.202990308,0.917693469,0.224760142,0.135684021,0.121024692,0.132908002,0.124579944,0.595042127,0.208542346,0.161203916,0.19393172,1.843909804,c-CS-s
317,0.456785746,0.750731318,0.463256803,3.09068345,5.576101409,0.244304583,0.178264338,3.654995125,0.235971988,1.722099105,0.512188636,0.350146264,0.438702243,0.314688414,1.094938392,0.799574506,2.001684248,2.618828118,0.553940254,0.854977396,0.346157256,0.384629022,0.186242354,2.272936796,4.404485418,1.580799575,0.279319209,0.364152114,0.931123127,0.165676802,0.440386491,2.860827941,0.369470792,0.529385693,0.386401915,0.868185445,0.65721124,0.516709512,0.670773868,0.479833348,0.36503856,0.508022338,0.355199007,0.216072747,1.17475997,0.198809084,1.661973781,0.349381462,0.472581241,2.467549852,0.331933161,0.167282127,0.219534712,0.128738922,0.180345273,0.175913959,0.251661743,0.125830871,0.222904357,0.131093058,0.52247969,0.34961226,1.78517356,2.193870015,0.161327548,1.151957164,0.872276588,0.229551329,0.12989291,0.12984675,0.128738922,0.132662482,0.566746677,0.200886263,0.165158789,0.179422083,1.770310192,c-CS-s
318,0.366238662,0.589233125,0.364471669,2.534338556,4.605253858,0.234303216,0.187301213,3.230415832,0.194486983,1.342560961,0.430203793,0.30486512,0.372717635,0.276593238,0.874543527,0.612439628,1.699375663,2.084344446,0.49770291,0.725409353,0.318294263,0.342560961,0.16904229,1.45706208,3.18812581,1.412769466,0.255035929,0.315938273,0.777830133,0.154199552,0.383201791,2.389798563,0.323006243,0.467428437,0.388620568,0.733655319,0.566026623,0.393096949,0.600188479,0.405348098,0.319472258,0.423489221,0.480150783,0.199503211,1.066036593,0.175875439,1.974494123,0.337574215,0.480370774,1.959045196,0.349327517,0.150248395,0.20640979,0.127771719,0.178541137,0.175087847,0.239912759,0.121410396,0.222949231,0.1217739,0.519205138,0.32757785,1.786925966,2.269720102,0.141100206,1.146431601,0.88725312,0.205743366,0.142190719,0.109717678,0.127771719,0.115473161,0.55622198,0.202835333,0.16054768,0.190597359,1.763358779,c-CS-s
319,0.385190459,0.60674024,0.376171829,2.584430996,4.786994185,0.24089237,0.169811321,3.230805743,0.190577904,1.457932835,0.427791622,0.320161386,0.384715794,0.289308176,0.896997745,0.639017444,1.709505162,2.273050908,0.51323128,0.700130533,0.320636051,0.352082592,0.171235315,1.460662157,3.283730865,1.425299632,0.256437641,0.301293461,0.796724813,0.153672719,0.396582414,2.394802421,0.326688027,0.495075353,0.387445117,0.740358372,0.597009612,0.432419604,0.608876231,0.419959653,0.33404533,0.437403584,0.488667379,0.203598658,1.057395547,0.181823727,1.980847819,0.336200061,0.452820982,2.045623666,0.336749009,0.165599268,0.218786215,0.132967368,0.180237877,0.177432144,0.245074718,0.122171394,0.22378774,0.12284233,0.533882281,0.344983227,1.806221409,2.323940226,0.155962184,1.116376944,0.908081732,0.22146996,0.14126258,0.120158585,0.132967368,0.123025313,0.551204636,0.211405916,0.166453187,0.1915828,1.807502287,c-CS-s
320,0.377387775,0.63061127,0.39099809,2.666427889,5.101838586,0.24438873,0.17669532,3.271489971,0.194842407,1.531518625,0.436962751,0.320916905,0.401504298,0.294531996,0.948424069,0.668338109,1.768147087,2.521489971,0.55265043,0.673591213,0.317215855,0.356614136,0.180993314,1.559694365,3.382999045,1.43982808,0.272206304,0.320558739,0.805276982,0.155802292,0.404847182,2.45391595,0.343481375,0.510983763,0.388371538,0.810410697,0.665830946,0.464063992,0.625238777,0.449379179,0.354703916,0.469675263,0.558500478,0.191767301,1.045111472,0.18474222,1.897875058,0.337900604,0.409777055,2.179052485,0.318625174,0.168543892,0.211797492,0.12854157,0.177136554,0.178529958,0.233917789,0.125638644,0.209765444,0.120645611,0.492626568,0.325708314,1.682710172,2.197224803,0.15524849,1.106072922,0.868555504,0.226486298,0.137076173,0.122851835,0.12854157,0.124071064,0.525836043,0.207268927,0.167614956,0.191651184,1.707094752,c-CS-s
